CUSIP,Ticker,Issue Date,Maturity,1st Call Date,Moodys,S_and_P,Fitch,Bloomberg Composite Rating,Coupon,Issued Amount,Maturity Type,Coupon Type,Maturity At Issue months,Industry,LiquidityScore,Months in JNK,Months in HYG,Months in Both,IN_ETF,LIQ SCORE,n_trades,volume_trades,total_median_size,total_mean_size,n_days_trade,days_diff_max,percent_intra_dealer,percent_uncapped,bond_type,Client_Trade_Percentage,weekly_mean_volume,weekly_median_volume,weekly_max_volume,weekly_min_volume,weekly_mean_ntrades,weekly_median_ntrades
50077BAK4,KTOS,5/14/2014,5/15/2019,Nan,B3,B,Nan,B-,7,625000000,CALLABLE,EXCHANGED,60.9,Aerospace/Defense,11.04045261,5,0,0,Yes,0.110404526,115,76700000,1000000,666956.5217,44,104,0.139130435,0.556521739,3,0.469565217,4793750,3782500,19775000,250000,7.1875,1
50077BAL2,KTOS,10/16/2014,5/15/2019,10/23/2017,B3,B,Nan,B-,7,625000000,CALLABLE,FIXED,55.73,Aerospace/Defense,27.71578443,12,0,0,Yes,0.277157844,9783,968227000,10000,98970.35674,648,1041,0.509966268,0.961157109,3,0.189716856,6206583.333,4433500,28485000,20000,62.71153846,2
50077DAC8,KRA,1/6/2016,4/15/2023,10/15/2018,B3,B-,Nan,B-,10.5,440000000,CALLABLE,FIXED,88.53,Chemicals,12.25515036,Nan,Nan,Nan,No,0.122551504,400,291586000,1000000,728965,186,531,0.0225,0.525,5,0.4025,3994328.767,2400000,64400000,20000,5.479452055,1
50077DAE4,KRA,3/24/2017,4/15/2025,4/15/2020,B3,B-,Nan,B-,7,400000000,CALLABLE,FIXED,98.13,Chemicals,11.53584629,Nan,Nan,Nan,No,0.115358463,242,168174000,1000000,694933.8843,80,177,0.115702479,0.553719008,5,0.47107438,6228666.667,3295000,33100000,20000,8.962962963,1
50106GAA0,KIKCN,8/26/2015,8/15/2023,8/15/2018,Caa1,CCC,Nan,CCC,9,890000000,CALLABLE,FIXED,97.03,Household Products/Wares,14.39956434,11,10,10,Yes,0.143995643,766,529479000,1000000,691225.8486,245,701,0.140992167,0.55613577,1,0.449086162,5693322.581,4000000,24420000,10000,8.23655914,1
50126AAA9,KUNLEG,5/13/2015,5/13/2020,Nan,A2,A,A,A,2.88,500000000,AT MATURITY,FIXED,60.9,Oil Gas,10.59901728,Nan,Nan,Nan,No,0.105990173,7,7000000,1000000,1000000,2,0,0.142857143,0.428571429,5,0.428571429,7000000,7000000,7000000,7000000,7,7
501797AJ3,LB,10/16/2013,10/15/2023,Nan,Ba1,BB+,BB+u,BB+,5.63,500000000,AT MATURITY,FIXED,121.7,Retail,31.00435743,29,45,29,Yes,0.310043574,9439,2016305000,40000,213614.26,951,1417,0.414450683,0.902532048,1,0.232863651,9740603.865,7479000,86250000,274000,45.59903382,4
501797AK0,LB,10/30/2015,11/1/2035,Nan,Ba1,BB+,BB+u,BB+,6.88,1000000000,AT MATURITY,FIXED,243.57,Retail,14.91469427,5,0,0,Yes,0.149146943,533,412849000,1000000,774575.985,82,133,0.198874296,0.536585366,3,0.403377111,19659476.19,10430000,170385000,1275000,25.38095238,2
501797AL8,LB,3/8/2016,11/1/2035,Nan,Ba1,BB+,BB+u,BB+,6.88,999348000,AT MATURITY,FIXED,239.23,Retail,23.87995339,15,0,0,Yes,0.238799534,5603,1280705000,50000,228574.8706,355,531,0.486168124,0.894342317,3,0.116544708,15618353.66,11545500,78307000,204000,68.32926829,1
501797AM6,LB,6/16/2016,7/1/2036,Nan,Ba1,BB+,BB+u,BB+,6.75,700000000,AT MATURITY,FIXED,244,Retail,22.64770214,12,0,0,Yes,0.226477021,3688,830542000,50000,225201.1931,308,455,0.440075922,0.897776573,3,0.13367679,12396149.25,9318000,117225000,230000,55.04477612,8
50181QAP3,LCORA,6/15/2006,9/15/2032,9/15/2021,Nan,Nan,Nan,Nan,0,758995475,CALLABLE,ZERO COUPON,319.63,Diversified Finan Serv,4.388758105,Nan,Nan,Nan,No,0.043887581,1,1000000,1000000,1000000,1,0,0,0,5,1,1000000,1000000,1000000,1000000,1,1
501889AB5,LKQ,4/25/2014,5/15/2023,5/15/2018,Ba2,BB-,Nan,BB-,4.75,600000000,CALLABLE,FIXED,110.23,Distribution/Wholesale,24.72936763,40,0,0,Yes,0.247293676,4073,765000000,25000,187822.244,735,1142,0.30739013,0.920697275,3,0.349864964,4322033.898,3421000,23792000,1000,23.01129944,1
50212YAB0,LPLA,3/10/2017,9/15/2025,3/15/2020,B2,B+,Nan,B,5.75,900000000,CALLABLE,FIXED,103.7,Diversified Finan Serv,13.85730944,4,0,0,Yes,0.138573094,256,155263000,500000,606496.0938,76,177,0.15625,0.76171875,3,0.515625,5353896.552,2865000,26511000,45000,8.827586207,1
502160AL8,LXU,6/6/2014,8/1/2019,10/23/2017,Caa1,CCC,Nan,CCC,8.5,425000000,CALLABLE,STEP CPN,62.73,Miscellaneous Manufactur,27.72443166,Nan,Nan,Nan,No,0.277244317,8206,970741000,15000,118296.4904,755,1135,0.481111382,0.944918352,5,0.167316598,5547091.429,4394000,25580000,20000,46.89142857,1
50218PAA5,LSCCOM,9/30/2016,10/15/2023,10/15/2019,Ba3,B,Nan,B+,8.75,450000000,CALLABLE,FIXED,85.7,Commercial Services,11.83778653,Nan,Nan,Nan,No,0.118377865,348,246237000,1000000,707577.5862,143,333,0.077586207,0.545977011,5,0.50862069,4735326.923,3800000,20800000,130000,6.692307692,1
502413AS6,LLL,3/10/2005,1/15/2015,Nan,WR,NR,BB+,NR,5.88,633550000,CALLABLE,FIXED,119.93,Aerospace/Defense,16.04543861,Nan,Nan,Nan,No,0.160454386,281,42661000,22000,151818.5053,39,55,0.427046263,0.886120996,5,0.316725979,4266100,3412000,12603000,116000,28.1,1
502413AU1,LLL,1/19/2006,10/15/2015,Nan,WR,NR,BB+,NR,6.38,1000000000,CALLABLE,FIXED,118.53,Aerospace/Defense,18.69698221,Nan,Nan,Nan,No,0.186969822,2048,597146000,68000,291575.1953,361,559,0.3359375,0.828613281,5,0.316894531,6490717.391,4922000,37308000,18000,22.26086957,2
50248XAA2,CCDJ,10/29/2013,10/29/2015,Nan,WR,NR,NR,NR,0.57,500000000,AT MATURITY,FLOATING,24.33,Banks,5.69767282,Nan,Nan,Nan,No,0.056976728,6,6000000,1000000,1000000,2,1,0,0,5,0.5,6000000,6000000,6000000,6000000,6,6
50248XAC8,CCDJ,9/15/2014,9/12/2017,Nan,WR,NR,NR,NR,1.55,1000000000,AT MATURITY,FIXED,36.43,Banks,12.4582117,Nan,Nan,Nan,No,0.124582117,56,25259000,256000,451053.5714,40,898,0.178571429,0.660714286,5,0.446428571,742911.7647,256000,5000000,6000,1.647058824,1
50248XAE4,CCDJ,1/29/2015,1/29/2018,Nan,Aa2,A+,AA-,AA-,1.75,750000000,AT MATURITY,FIXED,36.53,Banks,14.61658603,Nan,Nan,Nan,No,0.14616586,11,3930000,100000,357272.7273,8,860,0.181818182,0.818181818,5,0.545454545,491250,315000,1000000,100000,1.375,1
505355AA5,LABARS,4/17/2014,5/15/2029,Nan,Nan,Nan,Nan,Nan,9,450000000,CALL/SINK,PAY-IN-KIND,183.57,Biotechnology,8.236113739,Nan,Nan,Nan,No,0.082361137,11,9400000,1000000,854545.4545,6,328,0,0.363636364,5,0.454545455,2350000,2500000,4000000,400000,2.75,2
505742AF3,LADCAP,3/16/2017,3/15/2022,9/15/2021,Ba3,BB-,BB,BB-,5.25,500000000,CALLABLE,FIXED,60.83,Diversified Finan Serv,11.88468074,4,0,0,Yes,0.118846807,271,153725000,500000,567250.9225,93,164,0.129151292,0.660516605,3,0.47601476,5124166.667,3037500,35700000,150000,9.033333333,1
505742AG1,LADCAP,9/25/2017,10/1/2025,10/1/2020,Ba3e,BB-,BB,BB-,5.25,400000000,CALLABLE,FIXED,97.6,Diversified Finan Serv,17.61449414,Nan,Nan,Nan,No,0.176144941,92,73041000,1000000,793923.913,6,5,0.304347826,0.576086957,5,0.543478261,36520500,36520500,69041000,4000000,46,4
505861AB0,LGFP,7/18/2006,7/15/2016,Nan,WR,NR,WD,NR,6.5,800000000,AT MATURITY,FIXED,121.67,Building Materials,24.58424414,0,47,0,Yes,0.245842441,2459,616224000,70000,250599.4307,646,1380,0.394062627,0.901586011,2,0.259861732,2991378.641,1950000,39439000,2000,11.9368932,1
505861AC8,LGFP,7/18/2006,7/15/2036,Nan,Baa2,BBB,WD,BBB,7.13,600000000,AT MATURITY,FIXED,365.17,Building Materials,24.34004409,Nan,Nan,Nan,No,0.243400441,2291,310578000,30000,135564.3824,580,1377,0.452204278,0.931470973,5,0.295940637,1552890,625000,21438000,3000,11.455,1
505861AD6,LGFP,7/9/2010,7/9/2015,Nan,WR,NR,NR,NR,6.2,550000000,AT MATURITY,FIXED,60.87,Building Materials,11.48704678,0,42,0,Yes,0.114870468,90,44360000,250000,492888.8889,43,301,0.155555556,0.7,5,0.444444444,1706153.846,1179000,7000000,75000,3.461538462,1
513063AA5,OMGRID,5/7/2015,5/7/2025,Nan,Baa2,BB+,BBB,BBB-,3.96,1000000000,AT MATURITY,FIXED,121.77,Electric,8.18220553,Nan,Nan,Nan,No,0.081822055,21,18100000,1000000,861904.7619,11,860,0,0.19047619,5,0.476190476,2262500,1000000,8000000,200000,2.625,1
513075AM3,LAMR,12/6/2005,8/15/2015,Nan,WR,NR,Nan,NR,6.63,400000000,CALLABLE,FIXED,117.97,Advertising,15.91773385,Nan,Nan,Nan,No,0.159177339,554,178050000,100000,321389.8917,196,505,0.283393502,0.828519856,5,0.38267148,2342763.158,1496000,12849000,5000,7.289473684,1
513075AY7,LAMR,9/16/2010,4/15/2018,Nan,WR,NR,Nan,NR,7.88,400000000,CALLABLE,FIXED,92.27,Advertising,22.6275546,0,28,0,Yes,0.226275546,2655,731249000,30000,275423.3522,672,1161,0.366854991,0.837288136,5,0.380037665,4251447.674,3694000,17291000,28000,15.43604651,2
513075BB6,LAMR,7/27/2012,2/1/2022,10/23/2017,Ba3,BB-,Nan,BB-,5.88,500000000,CALLABLE,FIXED,115.87,Advertising,29.23057608,49,60,49,Yes,0.292305761,4212,1127718111,50000,267739.3426,1094,1826,0.316001899,0.873931624,1,0.386752137,4207903.399,3270000,16696000,34000,15.71641791,1
513075BE0,LAMR,3/1/2013,5/1/2023,5/1/2018,Ba3,BB-,Nan,BB-,5,535000000,CALLABLE,FIXED,123.77,Advertising,27.31029043,53,52,52,Yes,0.273102904,3890,1130540000,50000,290627.2494,1000,1650,0.298200514,0.851928021,1,0.416452442,4730292.887,3722000,24285000,26000,16.27615063,1
513075BF7,LAMR,1/10/2014,1/15/2024,Nan,Ba1,BB-,Nan,BB,5.38,510000000,CALLABLE,EXCHANGED,121.9,Advertising,11.72747536,9,9,8,Yes,0.117274754,96,64007000,1000000,666739.5833,31,65,0.145833333,0.614583333,1,0.385416667,5333916.667,2423000,22331000,250000,8,1
513075BH3,LAMR,10/6/2014,1/15/2024,1/15/2019,Ba1,BB-,Nan,BB,5.38,510000000,CALLABLE,FIXED,112.93,Advertising,21.54095595,34,33,33,Yes,0.21540956,2317,720101000,100000,310790.246,594,1053,0.295209322,0.843763487,1,0.418644799,4616032.051,3780000,21500000,100000,14.8525641,1
513075BJ9,LAMR,1/28/2016,2/1/2026,Nan,Ba1,NR,Nan,NR,5.75,400000000,CALLABLE,EXCHANGED,121.9,Advertising,14.49420512,0,8,0,Yes,0.144942051,515,325005000,750000,631077.6699,117,181,0.178640777,0.644660194,2,0.440776699,10484032.26,5680000,128460000,677000,16.61290323,4
513075BL4,LAMR,8/26/2016,2/1/2026,2/1/2021,Ba1,BB-,Nan,BB,5.75,400000000,CALLABLE,FIXED,114.87,Advertising,17.06435644,0,10,0,Yes,0.170643564,828,250224000,115000,302202.8986,233,364,0.270531401,0.871980676,2,0.456521739,4549527.273,3629000,12476000,250000,15.05454545,1
513272AA2,LW,11/9/2016,11/1/2024,11/1/2021,Ba3,BB,Nan,BB-,4.63,833000000,CALLABLE,FIXED,97.13,Food,16.34587237,9,7,7,Yes,0.163458724,1019,634355000,700000,622526.9872,193,308,0.230618253,0.649656526,1,0.450441609,13496914.89,8202000,117563000,2640000,21.68085106,4
513272AB0,LW,11/9/2016,11/1/2026,11/1/2021,Ba3,BB,Nan,BB-,4.88,833000000,CALLABLE,FIXED,121.47,Food,16.09963976,9,7,7,Yes,0.160996398,970,593527000,687000,611883.5052,195,308,0.229896907,0.653608247,1,0.428865979,12628234.04,7990000,121071000,800000,20.63829787,3
51508LAB9,NUGGET,6/10/2005,12/15/2014,Nan,WR,NR,Nan,NR,7.5,400000000,CALLABLE,FIXED,115.83,Retail,20.17893666,Nan,Nan,Nan,No,0.201789367,30,260000,5000,8666.666667,8,846,0.466666667,1,5,0.1,32500,17500,100000,5000,3.75,1
51508LAC7,NUGGET,10/23/2007,12/15/2014,Nan,WR,NR,Nan,NR,9.5,395662000,CALL/PUT,FIXED,87,Retail,19.64404508,Nan,Nan,Nan,No,0.196440451,26,252000,4000,9692.307692,7,1053,0.307692308,1,4,0.192307692,36000,16000,120000,7000,3.714285714,1
51508LAK9,NUGGET,5/24/2010,12/1/2015,Nan,WR,NR,Nan,NR,11.63,540500000,CALLABLE,FIXED,67.23,Retail,17.9354357,Nan,Nan,Nan,No,0.179354357,1286,335169000,31500,260629.0824,235,461,0.369362364,0.864696734,5,0.140746501,4928955.882,3567000,27463000,20000,18.91176471,1
51509BAC8,NUGGET,4/24/2012,5/1/2020,Nan,WR,NR,Nan,NR,9.38,660000000,CALLABLE,FIXED,97.63,Retail,15.43856444,41,0,0,Yes,0.154385644,870,586902000,1000000,674600,341,782,0.070114943,0.609195402,3,0.467816092,5016256.41,4000000,25965000,55000,7.435897436,1
51509BAD6,NUGGET,4/24/2012,5/1/2020,Nan,WR,NR,Nan,NR,9.38,660000000,CALLABLE,FIXED,97.63,Retail,18.93480336,Nan,Nan,Nan,No,0.189348034,2,2000000,1000000,1000000,1,0,0,1,5,0,2000000,2000000,2000000,2000000,2,2
51509BAF1,NUGGET,10/4/2016,10/15/2024,10/15/2019,Caa1,CCC+,Nan,CCC+,6.75,1345000000,CALLABLE,FIXED,97.77,Retail,15.21914467,11,0,0,Yes,0.152191447,695,446143000,805000,641932.3741,179,331,0.185611511,0.646043165,3,0.461870504,8747901.961,5139000,116857000,802000,13.62745098,2
51509BAG9,NUGGET,10/4/2016,10/15/2024,10/15/2019,Caa1,CCC+,Nan,CCC+,6.75,600000000,CALLABLE,FIXED,97.77,Retail,18.67447239,Nan,Nan,Nan,No,0.186744724,1,1000000,1000000,1000000,1,0,0,1,5,0,1000000,1000000,1000000,1000000,1,1
5150X0AA9,LANISL,8/25/2006,8/25/2011,Nan,WR,Nan,NR,NR,6.1,1500000000,AT MATURITY,DEFAULTED,60.87,Banks,7.673402764,Nan,Nan,Nan,No,0.076734028,82,72808000,1000000,887902.439,27,461,0.036585366,0.195121951,5,0.487804878,3309454.545,2000000,8000000,200000,3.727272727,2
5150X0AB7,LANISL,8/25/2006,8/25/2009,Nan,WR,Nan,WD,NR,0,750000000,AT MATURITY,DEFAULTED,36.53,Banks,7.547038524,Nan,Nan,Nan,No,0.075470385,56,53200000,1000000,950000,17,576,0.017857143,0.125,5,0.482142857,3325000,4000000,8000000,540000,3.5,2
5150X1AA7,LANISL,8/25/2006,8/25/2011,Nan,WR,Nan,NR,NR,6.1,1500000000,AT MATURITY,DEFAULTED,60.87,Banks,18.14544005,Nan,Nan,Nan,No,0.181454401,1,880000,880000,880000,1,0,0,1,5,1,880000,880000,880000,880000,1,1
5150X4AA1,LANISL,10/19/2007,Nan Field Not Applicable,1/19/2018,WR,Nan,NR,NR,7.43,400000000,PERP/CALL,DEFAULTED,124.83,Banks,6.02026845,Nan,Nan,Nan,No,0.060202684,2,2000000,1000000,1000000,2,556,0,0,5,0.5,1000000,1000000,1000000,1000000,1,1
515110BD5,RENTEN,1/12/2011,2/15/2016,Nan,WR,NR,NR,NR,2.5,1000000000,AT MATURITY,FIXED,62,Banks,8.222104289,Nan,Nan,Nan,No,0.082221043,10,10000000,1000000,1000000,2,0,0,0.2,5,0.5,10000000,10000000,10000000,10000000,10,10
515110BL7,RENTEN,10/1/2014,10/1/2021,Nan,Aaa,AAA,AAA,AAA,2.25,1250000000,AT MATURITY,FIXED,85.23,Banks,9.119502225,Nan,Nan,Nan,No,0.091195022,4,4000000,1000000,1000000,2,0,0,0.5,5,0.75,2000000,2000000,2000000,2000000,2,2
516545AC4,LANMED,2/1/2011,5/15/2017,Nan,WR,NR,Nan,NR,9.75,400000000,CALLABLE,FIXED,76.5,Healthcare-Services,26.77876798,Nan,Nan,Nan,No,0.26778768,4928,839493000,15000,170351.664,734,1487,0.496550325,0.906858766,5,0.171672078,3922864.486,2600500,25003000,8000,23.02803738,1
516806AA4,LPI,1/12/2012,2/15/2019,Nan,WR,NR,Nan,NR,9.5,550000000,CALLABLE,FIXED,86.37,Oil Gas,14.57460386,15,15,14,Yes,0.145746039,594,286952000,300000,483084.1751,170,390,0.279461279,0.718855219,3,0.318181818,4863593.22,3400000,36070000,10000,10.06779661,1
516806AB2,LPI,7/31/2012,5/1/2022,10/23/2017,B3,B,Nan,B-,7.38,500000000,CALLABLE,FIXED,118.7,Oil Gas,20.30369488,40,42,39,Yes,0.203036949,1996,1197307000,685000,599853.2064,634,1179,0.240480962,0.643787575,1,0.379759519,6268623.037,4505000,26743000,50000,10.45026178,1
516806AD8,LPI,5/21/2014,1/15/2022,10/23/2017,B3,B,Nan,B-,5.63,450000000,CALLABLE,FIXED,93.2,Oil Gas,18.8001929,0,38,0,Yes,0.188001929,1670,952509000,500000,570364.6707,541,1135,0.261676647,0.638922156,2,0.341317365,5570228.07,4390000,24037000,21000,9.766081871,1
51817RAA4,LATAIR,6/9/2015,6/9/2020,Nan,B2,B+,B+,B,7.25,500000000,AT MATURITY,FIXED,60.9,Airlines,14.41296295,Nan,Nan,Nan,No,0.14412963,170,124763000,1000000,733900,90,823,0.035294118,0.688235294,5,0.652941176,2268418.182,1600000,10000000,200000,3.090909091,1
51818KAB6,LATAIR,4/11/2017,4/11/2024,4/11/2021,Nan,B+,B+,B+,6.88,700000000,CALLABLE,FIXED,85.23,Airlines,12.38629975,Nan,Nan,Nan,No,0.123862997,158,118075000,1000000,747310.1266,45,153,0.170886076,0.594936709,5,0.462025316,6945588.235,2500000,34600000,435000,9.294117647,1
518613AD6,LAUR,7/25/2012,9/1/2019,Nan,WR,NR,Nan,NR,9.25,1400000000,CALLABLE,FIXED,86.47,Commercial Services,19.27625323,55,55,54,Yes,0.192762532,1881,1351057000,1000000,718265.2844,509,958,0.24189261,0.557682084,1,0.342371079,9190863.946,7800000,70874000,100000,12.79591837,1
518613AJ3,LAUR,4/26/2017,5/1/2025,5/1/2020,Caa1,B-,Nan,CCC+,8.25,800000000,CALLABLE,FIXED,97.57,Commercial Services,12.79082161,4,0,0,Yes,0.127908216,228,153870000,1000000,674868.4211,60,141,0.219298246,0.592105263,3,0.442982456,6690000,4380000,38200000,450000,9.913043478,2
521865AU9,LEA,5/28/2014,1/15/2023,Nan,WR,BBB-,Nan,NR,4.75,499822000,CALLABLE,FIXED,105.13,Auto Parts Equipment,20.27422641,1,31,0,Yes,0.202742264,2076,492793000,30000,237376.2042,466,797,0.298169557,0.884393064,1,0.202793834,4039286.885,3577000,15800000,13000,17.01639344,1
521865AX3,LEA,11/21/2014,1/15/2025,1/15/2020,Baa3,BBB-,Nan,BBB-,5.25,650000000,CALLABLE,FIXED,123.6,Auto Parts Equipment,20.72136895,24,25,23,Yes,0.207213689,3029,738800000,30000,243908.8808,437,582,0.294486629,0.877847474,1,0.241333774,7616494.845,5842000,46594000,73000,31.22680412,8
52206BAC2,LPTY,10/22/2015,1/22/2019,Nan,Baa1,BBB-,BBB+,BBB,2.88,500000000,AT MATURITY,FIXED,39.6,Diversified Finan Serv,13.31900004,Nan,Nan,Nan,No,0.13319,8,4935000,600000,616875,6,147,0.25,0.75,5,0.25,987000,1000000,1700000,335000,1.6,1
523768AF6,LEE,3/31/2014,3/15/2022,3/15/2018,B2,B-,Nan,B-,9.5,400000000,CALLABLE,FIXED,96.87,Media,17.77204342,Nan,Nan,Nan,No,0.177720434,1240,856280000,1000000,690548.3871,431,1106,0.165322581,0.591935484,5,0.416935484,5318509.317,4350000,33399000,65000,7.701863354,1
52471TAD9,LGCY,3/17/2014,12/1/2021,10/23/2017,Caa3,CC,Nan,CC+,6.63,550000000,CALLABLE,FIXED,93.87,Oil Gas,23.02829287,16,0,0,Yes,0.230282929,2801,728815950,40000,260198.4827,496,1169,0.465191003,0.869689397,3,0.209568011,4390457.53,2243000,56422000,20000,16.87349398,1
5249087M6,LEH,12/21/2007,12/28/2017,Nan,WR,Nan,NR,NR,6.75,1500000000,AT MATURITY,DEFAULTED,122,Diversified Finan Serv,14.26164993,Nan,Nan,Nan,No,0.142616499,151,56000000,175000,370860.9272,77,369,0.377483444,0.768211921,5,0.556291391,1272727.273,1006000,6836000,6000,3.431818182,1
5249087N4,LEH,5/9/2008,5/11/2038,Nan,WR,NR,NR,NR,7.5,2000000000,AT MATURITY,DEFAULTED,365.3,Diversified Finan Serv,12.39038152,Nan,Nan,Nan,No,0.123903815,30,19555000,937000,651833.3333,13,263,0.433333333,0.533333333,5,0.4,1504230.769,1000000,8132000,42000,2.307692308,1
524908CF5,LEH,11/1/1999,11/1/2009,Nan,WR,NR,NR,NR,7.88,400000000,AT MATURITY,DEFAULTED,121.77,Diversified Finan Serv,21.52843818,Nan,Nan,Nan,No,0.215284382,1538,122443000,20000,79611.83355,273,439,0.577373212,0.979843953,5,0.399869961,1827507.463,1319000,8736000,10000,22.95522388,1
524908CM0,LEH,8/15/2000,8/15/2010,Nan,WR,NR,NR,NR,7.88,1000000000,AT MATURITY,DEFAULTED,121.73,Diversified Finan Serv,18.67227889,Nan,Nan,Nan,No,0.186722789,804,143944500,25000,179035.4478,223,439,0.539800995,0.88681592,5,0.395522388,2180977.273,1898500,7768000,50000,12.18181818,2
524908R36,LEH,7/19/2007,7/19/2017,Nan,WR,NR,NR,NR,6.5,2000000000,AT MATURITY,DEFAULTED,121.77,Diversified Finan Serv,16.30234585,Nan,Nan,Nan,No,0.163023458,228,33804000,20000,148263.1579,114,330,0.342105263,0.907894737,5,0.600877193,572949.1525,80000,9440000,1000,3.86440678,1
524908R44,LEH,7/19/2007,7/17/2037,Nan,WR,NR,NR,NR,6.88,1500000000,AT MATURITY,DEFAULTED,365.2,Diversified Finan Serv,14.74540035,Nan,Nan,Nan,No,0.147454004,71,22500000,50000,316901.4085,47,330,0.281690141,0.85915493,5,0.577464789,642857.1429,100000,7404000,3000,2.028571429,1
524908UB4,LEH,10/24/2006,1/3/2017,Nan,WR,NR,NR,NR,5.75,1250000000,AT MATURITY,DEFAULTED,124.13,Diversified Finan Serv,16.99214224,Nan,Nan,Nan,No,0.169921422,149,24536000,25000,164671.1409,76,356,0.342281879,0.939597315,5,0.55033557,557636.3636,108500,5194000,5000,3.386363636,1
524908WH9,LEH,5/1/2007,5/3/2032,5/3/2027,WR,NR,NR,NR,6,750000000,CALLABLE,DEFAULTED,304.47,Diversified Finan Serv,9.107211476,Nan,Nan,Nan,No,0.091072115,18,16090000,1000000,893888.8889,10,277,0.333333333,0.222222222,5,0.5,1609000,1000000,6000000,200000,1.8,1
524908WZ9,LEH,5/17/2007,Nan Field Not Applicable,10/23/2017,WR,NR,Nan,NR,999,500000000,PERP/CALL,DEFAULTED,127.07,Diversified Finan Serv,12.9915105,Nan,Nan,Nan,No,0.129915105,21,9950000,310000,473809.5238,10,232,0.380952381,0.714285714,5,0.523809524,1243750,915000,5340000,160000,2.625,1
524908XA3,LEH,5/17/2007,Nan Field Not Applicable,10/23/2017,WR,NR,NR,NR,5.86,1000000000,PERP/CALL,DEFAULTED,127.07,Diversified Finan Serv,13.73692223,Nan,Nan,Nan,No,0.137369222,81,35478000,250000,438000,45,370,0.296296296,0.765432099,5,0.592592593,1075090.909,500000,10813000,60000,2.454545455,1
52517P2K6,LEH,5/25/2007,5/25/2010,Nan,WR,NR,NR,NR,0,2750000000,AT MATURITY,DEFAULTED,36.53,Diversified Finan Serv,10.44229671,Nan,Nan,Nan,No,0.104422967,306,275875000,1000000,901552.2876,121,457,0.31372549,0.179738562,5,0.385620915,4926339.286,4052500,14000000,420000,5.464285714,1
52517P4C2,LEH,7/19/2007,7/19/2012,Nan,WR,NR,NR,NR,6,1500000000,AT MATURITY,DEFAULTED,60.9,Diversified Finan Serv,17.02208952,Nan,Nan,Nan,No,0.170220895,799,232603000,50000,291117.6471,222,448,0.520650814,0.795994994,5,0.386733417,3471686.567,2170000,18618000,55000,11.92537313,1
52517P4Z1,LEH,8/28/2007,9/15/2022,Nan,WR,Nan,NR,NR,0,750000000,PUTABLE,DEFAULTED,183.23,Diversified Finan Serv,6.233763634,Nan,Nan,Nan,No,0.062337636,23,21121000,1000000,918304.3478,16,330,0,0.130434783,5,0.347826087,1508642.857,1500000,3000000,75000,1.642857143,1
52517P5D9,LEH,8/30/2007,9/26/2008,Nan,WR,Nan,NR,NR,0,590000000,AT MATURITY,DEFAULTED,13.1,Diversified Finan Serv,6.848772702,Nan,Nan,Nan,No,0.068487727,30,27685000,1000000,922833.3333,20,344,0.066666667,0.133333333,5,0.466666667,1730312.5,1000000,8000000,295000,1.875,1
52517P5X5,LEH,9/26/2007,9/26/2014,Nan,WR,NR,NR,NR,6.2,2250000000,AT MATURITY,DEFAULTED,85.23,Diversified Finan Serv,13.97383796,Nan,Nan,Nan,No,0.13973838,595,362355000,1000000,609000,190,392,0.45210084,0.458823529,5,0.357983193,5490227.273,4000000,38500000,10000,9.015151515,1
52517P5Y3,LEH,9/26/2007,9/27/2027,Nan,WR,NR,NR,NR,7,1000000000,AT MATURITY,DEFAULTED,243.53,Diversified Finan Serv,12.66096807,Nan,Nan,Nan,No,0.126609681,116,46486000,100000,400741.3793,56,421,0.387931034,0.681034483,5,0.431034483,1191948.718,1000000,6000000,2000,2.974358974,1
52517PA35,LEH,7/13/2005,7/26/2010,Nan,WR,NR,NR,NR,4.5,1000000000,AT MATURITY,DEFAULTED,61.3,Diversified Finan Serv,17.36071575,Nan,Nan,Nan,No,0.173607158,760,205297000,55000,270127.6316,214,423,0.527631579,0.818421053,5,0.378947368,3110560.606,2546000,18660000,5000,11.51515152,1
52517PC58,LEH,10/24/2005,10/22/2008,Nan,WR,NR,NR,NR,2.88,600000000,AT MATURITY,DEFAULTED,36.47,Diversified Finan Serv,7.483259384,Nan,Nan,Nan,No,0.074832594,55,51016000,1000000,927563.6364,33,373,0.054545455,0.2,5,0.509090909,1962153.846,1500000,6000000,288000,2.115384615,1
52517PD57,LEH,12/21/2005,1/14/2011,Nan,WR,NR,NR,NR,5,750000000,AT MATURITY,DEFAULTED,61.67,Diversified Finan Serv,20.18215479,Nan,Nan,Nan,No,0.201821548,832,112287000,35000,134960.3365,223,457,0.554086538,0.947115385,5,0.391826923,1675925.373,1158000,8420000,20000,12.41791045,2
52517PD65,LEH,12/21/2005,12/23/2010,Nan,WR,NR,NR,NR,0,975000000,AT MATURITY,DEFAULTED,60.93,Diversified Finan Serv,9.498955895,Nan,Nan,Nan,No,0.094989559,79,62533000,1000000,791556.962,45,418,0.202531646,0.329113924,5,0.443037975,1786657.143,1000000,4044000,42000,2.257142857,1
52517PE23,LEH,1/25/2006,1/23/2009,Nan,WR,NR,NR,NR,0,500000000,AT MATURITY,DEFAULTED,36.47,Diversified Finan Serv,7.76827957,Nan,Nan,Nan,No,0.077682796,58,50090000,1000000,863620.6897,29,411,0.086206897,0.206896552,5,0.5,2276818.182,1150000,11640000,200000,2.636363636,1
